date,state,district,pincode,demo_age_5_17,demo_age_17_,city
08-11-2025,Rajasthan,Jaipur,303801,0,6,jaipur
08-11-2025,Rajasthan,Jaipur,303904,1,7,jaipur
08-11-2025,Rajasthan,Jaipur,303905,0,15,jaipur
10-11-2025,Rajasthan,Jaipur,302003,6,85,jaipur
10-11-2025,Rajasthan,Jaipur,302012,9,161,jaipur
10-11-2025,Rajasthan,Jaipur,302015,2,16,jaipur
10-11-2025,Rajasthan,Jaipur,302018,0,16,jaipur
10-11-2025,Rajasthan,Jaipur,302025,0,1,jaipur
10-11-2025,Rajasthan,Jaipur,303007,1,21,jaipur
10-11-2025,Rajasthan,Jaipur,303008,3,30,jaipur
10-11-2025,Rajasthan,Jaipur,303009,4,8,jaipur
10-11-2025,Rajasthan,Jaipur,303105,1,17,jaipur
10-11-2025,Rajasthan,Jaipur,303119,4,13,jaipur
10-11-2025,Rajasthan,Jaipur,303338,1,14,jaipur
10-11-2025,Rajasthan,Jaipur,303507,1,3,jaipur
10-11-2025,Rajasthan,Jaipur,303601,0,3,jaipur
10-11-2025,Rajasthan,Jaipur,303702,2,24,jaipur
10-11-2025,Rajasthan,Jaipur,303904,1,16,jaipur
11-11-2025,Rajasthan,Jaipur,302003,3,90,jaipur
11-11-2025,Rajasthan,Jaipur,302015,1,21,jaipur
11-11-2025,Rajasthan,Jaipur,302018,2,12,jaipur
11-11-2025,Rajasthan,Jaipur,303012,7,35,jaipur
11-11-2025,Rajasthan,Jaipur,303104,1,21,jaipur
11-11-2025,Rajasthan,Jaipur,303109,3,9,jaipur
11-11-2025,Rajasthan,Jaipur,303301,7,43,jaipur
11-11-2025,Rajasthan,Jaipur,303338,0,12,jaipur
11-11-2025,Rajasthan,Jaipur,303348,2,16,jaipur
11-11-2025,Rajasthan,Jaipur,303604,2,10,jaipur
12-11-2025,Rajasthan,Jaipur,302021,1,41,jaipur
12-11-2025,Rajasthan,Jaipur,302025,0,1,jaipur
12-11-2025,Rajasthan,Jaipur,303001,4,14,jaipur
12-11-2025,Rajasthan,Jaipur,303012,0,38,jaipur
12-11-2025,Rajasthan,Jaipur,303701,0,10,jaipur
12-11-2025,Rajasthan,Jaipur,303702,2,17,jaipur
12-11-2025,Rajasthan,Jaipur,303802,0,6,jaipur
12-11-2025,Rajasthan,Jaipur,303806,1,14,jaipur
12-11-2025,Rajasthan,Jaipur,303904,2,17,jaipur
13-11-2025,Rajasthan,Jaipur,302016,2,93,jaipur
13-11-2025,Rajasthan,Jaipur,302021,1,34,jaipur
13-11-2025,Rajasthan,Jaipur,302029,4,54,jaipur
13-11-2025,Rajasthan,Jaipur,302039,4,28,jaipur
13-11-2025,Rajasthan,Jaipur,303003,2,11,jaipur
13-11-2025,Rajasthan,Jaipur,303008,4,35,jaipur
13-11-2025,Rajasthan,Jaipur,303012,6,32,jaipur
13-11-2025,Rajasthan,Jaipur,303105,1,16,jaipur
13-11-2025,Rajasthan,Jaipur,303106,1,22,jaipur
13-11-2025,Rajasthan,Jaipur,303108,2,18,jaipur
13-11-2025,Rajasthan,Jaipur,303110,2,4,jaipur
13-11-2025,Rajasthan,Jaipur,303704,0,12,jaipur
13-11-2025,Rajasthan,Jaipur,303806,1,10,jaipur
13-11-2025,Rajasthan,Jaipur,303901,2,39,jaipur
13-11-2025,Rajasthan,Jaipur,303908,2,17,jaipur
14-11-2025,Rajasthan,Jaipur,302013,2,41,jaipur
14-11-2025,Rajasthan,Jaipur,302028,3,20,jaipur
14-11-2025,Rajasthan,Jaipur,303004,0,3,jaipur
14-11-2025,Rajasthan,Jaipur,303005,2,21,jaipur
14-11-2025,Rajasthan,Jaipur,303008,2,17,jaipur
14-11-2025,Rajasthan,Jaipur,303108,2,28,jaipur
14-11-2025,Rajasthan,Jaipur,303119,2,10,jaipur
14-11-2025,Rajasthan,Jaipur,303121,0,3,jaipur
14-11-2025,Rajasthan,Jaipur,303328,1,16,jaipur
14-11-2025,Rajasthan,Jaipur,303348,3,9,jaipur
14-11-2025,Rajasthan,Jaipur,303507,0,3,jaipur
14-11-2025,Rajasthan,Jaipur,303604,2,12,jaipur
14-11-2025,Rajasthan,Jaipur,303702,6,28,jaipur
14-11-2025,Rajasthan,Jaipur,303706,2,12,jaipur
14-11-2025,Rajasthan,Jaipur,303804,0,10,jaipur
14-11-2025,Rajasthan,Jaipur,303904,0,12,jaipur
16-11-2025,Rajasthan,Jaipur,302003,0,21,jaipur
16-11-2025,Rajasthan,Jaipur,302018,0,6,jaipur
16-11-2025,Rajasthan,Jaipur,302031,0,28,jaipur
16-11-2025,Rajasthan,Jaipur,302039,2,11,jaipur
16-11-2025,Rajasthan,Jaipur,303119,0,3,jaipur
16-11-2025,Rajasthan,Jaipur,303706,0,3,jaipur
16-11-2025,Rajasthan,Jaipur,303712,0,1,jaipur
16-11-2025,Rajasthan,Jaipur,303903,0,2,jaipur
16-11-2025,Rajasthan,Jaipur,303905,1,10,jaipur
15-11-2025,Rajasthan,Jaipur,302015,2,21,jaipur
15-11-2025,Rajasthan,Jaipur,302016,6,85,jaipur
15-11-2025,Rajasthan,Jaipur,302021,8,41,jaipur
15-11-2025,Rajasthan,Jaipur,302024,0,1,jaipur
15-11-2025,Rajasthan,Jaipur,303005,1,15,jaipur
15-11-2025,Rajasthan,Jaipur,303105,1,10,jaipur
15-11-2025,Rajasthan,Jaipur,303806,2,5,jaipur
17-11-2025,Rajasthan,Jaipur,302005,0,2,jaipur
17-11-2025,Rajasthan,Jaipur,302020,6,59,jaipur
17-11-2025,Rajasthan,Jaipur,302021,2,36,jaipur
17-11-2025,Rajasthan,Jaipur,302022,2,12,jaipur
17-11-2025,Rajasthan,Jaipur,302032,0,1,jaipur
17-11-2025,Rajasthan,Jaipur,302034,1,14,jaipur
17-11-2025,Rajasthan,Jaipur,303001,1,11,jaipur
17-11-2025,Rajasthan,Jaipur,303002,1,5,jaipur
17-11-2025,Rajasthan,Jaipur,303008,1,30,jaipur
17-11-2025,Rajasthan,Jaipur,303102,2,9,jaipur
17-11-2025,Rajasthan,Jaipur,303103,6,19,jaipur
17-11-2025,Rajasthan,Jaipur,303119,3,14,jaipur
17-11-2025,Rajasthan,Jaipur,303302,1,6,jaipur
17-11-2025,Rajasthan,Jaipur,303328,5,15,jaipur
17-11-2025,Rajasthan,Jaipur,303507,1,6,jaipur
17-11-2025,Rajasthan,Jaipur,303702,1,10,jaipur
17-11-2025,Rajasthan,Jaipur,303801,3,14,jaipur
17-11-2025,Rajasthan,Jaipur,303806,0,8,jaipur
17-11-2025,Rajasthan,Jaipur,303903,4,21,jaipur
17-11-2025,Rajasthan,Jaipur,303904,0,15,jaipur
18-11-2025,Rajasthan,Jaipur,302004,6,52,jaipur
18-11-2025,Rajasthan,Jaipur,302017,6,49,jaipur
18-11-2025,Rajasthan,Jaipur,302023,0,3,jaipur
18-11-2025,Rajasthan,Jaipur,302039,3,43,jaipur
18-11-2025,Rajasthan,Jaipur,303005,3,21,jaipur
18-11-2025,Rajasthan,Jaipur,303008,1,20,jaipur
18-11-2025,Rajasthan,Jaipur,303105,1,15,jaipur
18-11-2025,Rajasthan,Jaipur,303109,5,6,jaipur
18-11-2025,Rajasthan,Jaipur,303120,1,7,jaipur
18-11-2025,Rajasthan,Jaipur,303338,1,11,jaipur
18-11-2025,Rajasthan,Jaipur,303348,0,12,jaipur
18-11-2025,Rajasthan,Jaipur,303604,3,20,jaipur
18-11-2025,Rajasthan,Jaipur,303802,0,6,jaipur
18-11-2025,Rajasthan,Jaipur,303804,2,7,jaipur
18-11-2025,Rajasthan,Jaipur,303904,2,8,jaipur
18-11-2025,Rajasthan,Jaipur,303905,0,10,jaipur
19-11-2025,Rajasthan,Jaipur,302004,3,61,jaipur
19-11-2025,Rajasthan,Jaipur,302012,13,169,jaipur
19-11-2025,Rajasthan,Jaipur,302015,4,25,jaipur
19-11-2025,Rajasthan,Jaipur,302022,1,16,jaipur
19-11-2025,Rajasthan,Jaipur,302039,4,39,jaipur
19-11-2025,Rajasthan,Jaipur,303003,1,6,jaipur
19-11-2025,Rajasthan,Jaipur,303007,1,16,jaipur
19-11-2025,Rajasthan,Jaipur,303009,3,11,jaipur
19-11-2025,Rajasthan,Jaipur,303105,5,14,jaipur
19-11-2025,Rajasthan,Jaipur,303109,6,15,jaipur
19-11-2025,Rajasthan,Jaipur,303120,1,8,jaipur
19-11-2025,Rajasthan,Jaipur,303301,5,25,jaipur
19-11-2025,Rajasthan,Jaipur,303302,1,5,jaipur
19-11-2025,Rajasthan,Jaipur,303704,2,13,jaipur
19-11-2025,Rajasthan,Jaipur,303706,2,8,jaipur
19-11-2025,Rajasthan,Jaipur,303805,2,7,jaipur
19-11-2025,Rajasthan,Jaipur,303903,2,9,jaipur
19-11-2025,Rajasthan,Jaipur,303904,2,12,jaipur
19-11-2025,Rajasthan,Jaipur,303905,0,9,jaipur
20-11-2025,Rajasthan,Jaipur,302019,2,20,jaipur
20-11-2025,Rajasthan,Jaipur,302032,0,3,jaipur
20-11-2025,Rajasthan,Jaipur,303103,1,16,jaipur
20-11-2025,Rajasthan,Jaipur,303106,1,13,jaipur
20-11-2025,Rajasthan,Jaipur,303108,0,30,jaipur
20-11-2025,Rajasthan,Jaipur,303302,1,3,jaipur
20-11-2025,Rajasthan,Jaipur,303601,1,6,jaipur
20-11-2025,Rajasthan,Jaipur,303702,1,13,jaipur
20-11-2025,Rajasthan,Jaipur,303712,2,12,jaipur
20-11-2025,Rajasthan,Jaipur,303901,0,22,jaipur
20-11-2025,Rajasthan,Jaipur,303903,0,14,jaipur
20-11-2025,Rajasthan,Jaipur,303904,1,20,jaipur
21-11-2025,Rajasthan,Jaipur,302004,0,41,jaipur
21-11-2025,Rajasthan,Jaipur,302011,0,1,jaipur
21-11-2025,Rajasthan,Jaipur,302017,1,51,jaipur
21-11-2025,Rajasthan,Jaipur,302021,2,43,jaipur
21-11-2025,Rajasthan,Jaipur,302028,0,6,jaipur
21-11-2025,Rajasthan,Jaipur,303003,0,5,jaipur
21-11-2025,Rajasthan,Jaipur,303005,1,13,jaipur
21-11-2025,Rajasthan,Jaipur,303006,0,1,jaipur
21-11-2025,Rajasthan,Jaipur,303007,2,8,jaipur
21-11-2025,Rajasthan,Jaipur,303102,1,8,jaipur
21-11-2025,Rajasthan,Jaipur,303104,0,17,jaipur
21-11-2025,Rajasthan,Jaipur,303110,2,7,jaipur
21-11-2025,Rajasthan,Jaipur,303328,1,13,jaipur
21-11-2025,Rajasthan,Jaipur,303338,4,4,jaipur
21-11-2025,Rajasthan,Jaipur,303706,0,7,jaipur
21-11-2025,Rajasthan,Jaipur,303901,4,23,jaipur
31-10-2025,Rajasthan,Jaipur,302004,1,34,jaipur
31-10-2025,Rajasthan,Jaipur,302011,1,3,jaipur
31-10-2025,Rajasthan,Jaipur,302020,3,56,jaipur
31-10-2025,Rajasthan,Jaipur,302024,0,1,jaipur
31-10-2025,Rajasthan,Jaipur,302034,0,10,jaipur
31-10-2025,Rajasthan,Jaipur,302039,5,31,jaipur
31-10-2025,Rajasthan,Jaipur,303104,1,15,jaipur
31-10-2025,Rajasthan,Jaipur,303105,2,10,jaipur
31-10-2025,Rajasthan,Jaipur,303120,6,20,jaipur
31-10-2025,Rajasthan,Jaipur,303328,1,10,jaipur
31-10-2025,Rajasthan,Jaipur,303338,1,14,jaipur
31-10-2025,Rajasthan,Jaipur,303348,0,4,jaipur
31-10-2025,Rajasthan,Jaipur,303802,1,5,jaipur
31-10-2025,Rajasthan,Jaipur,303806,2,3,jaipur
02-11-2025,Rajasthan,Jaipur,302003,6,28,jaipur
02-11-2025,Rajasthan,Jaipur,302012,2,31,jaipur
02-11-2025,Rajasthan,Jaipur,302013,0,13,jaipur
02-11-2025,Rajasthan,Jaipur,302018,1,3,jaipur
02-11-2025,Rajasthan,Jaipur,302021,1,13,jaipur
02-11-2025,Rajasthan,Jaipur,302032,0,1,jaipur
02-11-2025,Rajasthan,Jaipur,303005,0,6,jaipur
02-11-2025,Rajasthan,Jaipur,303008,0,4,jaipur
02-11-2025,Rajasthan,Jaipur,303328,0,1,jaipur
02-11-2025,Rajasthan,Jaipur,303702,0,2,jaipur
02-11-2025,Rajasthan,Jaipur,303704,0,1,jaipur
02-11-2025,Rajasthan,Jaipur,303802,0,2,jaipur
02-11-2025,Rajasthan,Jaipur,303905,0,4,jaipur
01-11-2025,Rajasthan,Jaipur,302003,4,47,jaipur
01-11-2025,Rajasthan,Jaipur,302018,0,10,jaipur
01-11-2025,Rajasthan,Jaipur,302021,2,38,jaipur
01-11-2025,Rajasthan,Jaipur,302026,1,19,jaipur
01-11-2025,Rajasthan,Jaipur,302029,7,49,jaipur
01-11-2025,Rajasthan,Jaipur,302033,1,16,jaipur
01-11-2025,Rajasthan,Jaipur,302037,0,2,jaipur
01-11-2025,Rajasthan,Jaipur,302039,1,29,jaipur
01-11-2025,Rajasthan,Jaipur,303104,2,7,jaipur
01-11-2025,Rajasthan,Jaipur,303110,2,6,jaipur
01-11-2025,Rajasthan,Jaipur,303328,2,8,jaipur
01-11-2025,Rajasthan,Jaipur,303802,0,4,jaipur
01-11-2025,Rajasthan,Jaipur,303803,1,4,jaipur
01-11-2025,Rajasthan,Jaipur,303805,0,4,jaipur
03-11-2025,Rajasthan,Jaipur,302006,0,28,jaipur
03-11-2025,Rajasthan,Jaipur,302012,8,129,jaipur
03-11-2025,Rajasthan,Jaipur,302015,0,20,jaipur
03-11-2025,Rajasthan,Jaipur,302017,1,43,jaipur
03-11-2025,Rajasthan,Jaipur,302018,0,9,jaipur
03-11-2025,Rajasthan,Jaipur,302019,2,25,jaipur
03-11-2025,Rajasthan,Jaipur,302020,5,42,jaipur
03-11-2025,Rajasthan,Jaipur,302023,0,4,jaipur
03-11-2025,Rajasthan,Jaipur,302032,0,1,jaipur
03-11-2025,Rajasthan,Jaipur,303103,3,16,jaipur
03-11-2025,Rajasthan,Jaipur,303107,0,11,jaipur
03-11-2025,Rajasthan,Jaipur,303108,3,26,jaipur
03-11-2025,Rajasthan,Jaipur,303120,4,12,jaipur
03-11-2025,Rajasthan,Jaipur,303701,0,5,jaipur
03-11-2025,Rajasthan,Jaipur,303806,3,3,jaipur
03-11-2025,Rajasthan,Jaipur,303905,0,14,jaipur
25-11-2025,Rajasthan,Jaipur,302003,4,54,jaipur
25-11-2025,Rajasthan,Jaipur,302006,1,28,jaipur
25-11-2025,Rajasthan,Jaipur,302016,1,46,jaipur
25-11-2025,Rajasthan,Jaipur,302028,1,17,jaipur
25-11-2025,Rajasthan,Jaipur,302031,0,28,jaipur
25-11-2025,Rajasthan,Jaipur,302032,0,1,jaipur
25-11-2025,Rajasthan,Jaipur,302039,5,25,jaipur
25-11-2025,Rajasthan,Jaipur,303009,0,6,jaipur
25-11-2025,Rajasthan,Jaipur,303102,2,3,jaipur
25-11-2025,Rajasthan,Jaipur,303104,0,9,jaipur
25-11-2025,Rajasthan,Jaipur,303105,1,4,jaipur
25-11-2025,Rajasthan,Jaipur,303110,0,4,jaipur
25-11-2025,Rajasthan,Jaipur,303120,0,11,jaipur
25-11-2025,Rajasthan,Jaipur,303348,0,2,jaipur
25-11-2025,Rajasthan,Jaipur,303604,2,10,jaipur
25-11-2025,Rajasthan,Jaipur,303701,0,6,jaipur
25-11-2025,Rajasthan,Jaipur,303704,0,8,jaipur
30-10-2025,Rajasthan,Jaipur,302012,7,128,jaipur
30-10-2025,Rajasthan,Jaipur,302015,0,15,jaipur
30-10-2025,Rajasthan,Jaipur,302024,0,1,jaipur
30-10-2025,Rajasthan,Jaipur,302027,7,17,jaipur
30-10-2025,Rajasthan,Jaipur,302029,5,37,jaipur
30-10-2025,Rajasthan,Jaipur,303005,1,10,jaipur
30-10-2025,Rajasthan,Jaipur,303102,1,9,jaipur
30-10-2025,Rajasthan,Jaipur,303109,2,9,jaipur
30-10-2025,Rajasthan,Jaipur,303302,0,6,jaipur
30-10-2025,Rajasthan,Jaipur,303801,2,10,jaipur
30-10-2025,Rajasthan,Jaipur,303802,0,5,jaipur
30-10-2025,Rajasthan,Jaipur,303806,0,11,jaipur
30-10-2025,Rajasthan,Jaipur,303901,2,13,jaipur
30-10-2025,Rajasthan,Jaipur,303904,2,9,jaipur
29-10-2025,Rajasthan,Jaipur,302012,13,156,jaipur
29-10-2025,Rajasthan,Jaipur,302013,0,27,jaipur
29-10-2025,Rajasthan,Jaipur,302025,0,1,jaipur
29-10-2025,Rajasthan,Jaipur,302033,5,26,jaipur
29-10-2025,Rajasthan,Jaipur,302039,5,38,jaipur
29-10-2025,Rajasthan,Jaipur,303002,0,9,jaipur
29-10-2025,Rajasthan,Jaipur,303003,0,10,jaipur
29-10-2025,Rajasthan,Jaipur,303006,1,7,jaipur
29-10-2025,Rajasthan,Jaipur,303009,1,8,jaipur
29-10-2025,Rajasthan,Jaipur,303012,1,11,jaipur
29-10-2025,Rajasthan,Jaipur,303102,0,11,jaipur
29-10-2025,Rajasthan,Jaipur,303103,2,11,jaipur
29-10-2025,Rajasthan,Jaipur,303108,2,24,jaipur
29-10-2025,Rajasthan,Jaipur,303119,4,12,jaipur
29-10-2025,Rajasthan,Jaipur,303120,0,7,jaipur
29-10-2025,Rajasthan,Jaipur,303338,2,16,jaipur
29-10-2025,Rajasthan,Jaipur,303501,0,1,jaipur
29-10-2025,Rajasthan,Jaipur,303507,0,2,jaipur
29-10-2025,Rajasthan,Jaipur,303602,1,10,jaipur
29-10-2025,Rajasthan,Jaipur,303701,0,5,jaipur
29-10-2025,Rajasthan,Jaipur,303801,1,13,jaipur
29-10-2025,Rajasthan,Jaipur,303803,2,10,jaipur
29-10-2025,Rajasthan,Jaipur,303804,3,10,jaipur
29-10-2025,Rajasthan,Jaipur,303903,1,11,jaipur
23-11-2025,Rajasthan,Jaipur,302006,0,12,jaipur
23-11-2025,Rajasthan,Jaipur,302015,1,8,jaipur
23-11-2025,Rajasthan,Jaipur,302016,1,16,jaipur
23-11-2025,Rajasthan,Jaipur,302019,1,9,jaipur
23-11-2025,Rajasthan,Jaipur,302034,0,3,jaipur
23-11-2025,Rajasthan,Jaipur,303006,3,2,jaipur
23-11-2025,Rajasthan,Jaipur,303009,0,3,jaipur
23-11-2025,Rajasthan,Jaipur,303109,0,3,jaipur
23-11-2025,Rajasthan,Jaipur,303110,1,3,jaipur
23-11-2025,Rajasthan,Jaipur,303119,0,2,jaipur
23-11-2025,Rajasthan,Jaipur,303301,0,2,jaipur
23-11-2025,Rajasthan,Jaipur,303305,1,5,jaipur
23-11-2025,Rajasthan,Jaipur,303701,0,1,jaipur
23-11-2025,Rajasthan,Jaipur,303901,0,5,jaipur
23-11-2025,Rajasthan,Jaipur,303905,0,4,jaipur
23-11-2025,Rajasthan,Jaipur,303908,1,8,jaipur
22-11-2025,Rajasthan,Jaipur,302002,2,76,jaipur
22-11-2025,Rajasthan,Jaipur,302011,0,1,jaipur
22-11-2025,Rajasthan,Jaipur,302020,2,49,jaipur
22-11-2025,Rajasthan,Jaipur,303301,4,20,jaipur
22-11-2025,Rajasthan,Jaipur,303348,0,3,jaipur
22-11-2025,Rajasthan,Jaipur,303602,0,4,jaipur
22-11-2025,Rajasthan,Jaipur,303702,1,13,jaipur
22-11-2025,Rajasthan,Jaipur,303903,4,14,jaipur
22-11-2025,Rajasthan,Jaipur,303904,0,7,jaipur
26-11-2025,Rajasthan,Jaipur,302012,9,147,jaipur
26-11-2025,Rajasthan,Jaipur,302017,3,66,jaipur
26-11-2025,Rajasthan,Jaipur,302032,0,2,jaipur
26-11-2025,Rajasthan,Jaipur,302034,3,16,jaipur
26-11-2025,Rajasthan,Jaipur,303001,1,7,jaipur
26-11-2025,Rajasthan,Jaipur,303005,0,23,jaipur
26-11-2025,Rajasthan,Jaipur,303109,1,17,jaipur
26-11-2025,Rajasthan,Jaipur,303338,1,12,jaipur
26-11-2025,Rajasthan,Jaipur,303501,0,1,jaipur
26-11-2025,Rajasthan,Jaipur,303604,3,8,jaipur
26-11-2025,Rajasthan,Jaipur,303706,2,7,jaipur
26-11-2025,Rajasthan,Jaipur,303806,1,15,jaipur
26-11-2025,Rajasthan,Jaipur,303901,0,25,jaipur
26-11-2025,Rajasthan,Jaipur,303905,1,13,jaipur
24-11-2025,Rajasthan,Jaipur,302002,1,93,jaipur
24-11-2025,Rajasthan,Jaipur,302004,2,47,jaipur
24-11-2025,Rajasthan,Jaipur,302006,2,33,jaipur
24-11-2025,Rajasthan,Jaipur,302017,5,43,jaipur
24-11-2025,Rajasthan,Jaipur,302018,3,16,jaipur
24-11-2025,Rajasthan,Jaipur,302021,3,47,jaipur
24-11-2025,Rajasthan,Jaipur,302022,0,9,jaipur
24-11-2025,Rajasthan,Jaipur,302037,0,2,jaipur
24-11-2025,Rajasthan,Jaipur,303004,0,2,jaipur
24-11-2025,Rajasthan,Jaipur,303008,0,26,jaipur
24-11-2025,Rajasthan,Jaipur,303009,1,9,jaipur
24-11-2025,Rajasthan,Jaipur,303102,2,5,jaipur
24-11-2025,Rajasthan,Jaipur,303103,1,20,jaipur
24-11-2025,Rajasthan,Jaipur,303109,3,15,jaipur
24-11-2025,Rajasthan,Jaipur,303301,2,30,jaipur
24-11-2025,Rajasthan,Jaipur,303338,0,8,jaipur
24-11-2025,Rajasthan,Jaipur,303706,1,12,jaipur
24-11-2025,Rajasthan,Jaipur,303712,0,7,jaipur
24-11-2025,Rajasthan,Jaipur,303801,0,10,jaipur
24-11-2025,Rajasthan,Jaipur,303802,0,7,jaipur
24-11-2025,Rajasthan,Jaipur,303908,1,14,jaipur
27-11-2025,Rajasthan,Jaipur,302002,1,91,jaipur
27-11-2025,Rajasthan,Jaipur,302012,9,147,jaipur
27-11-2025,Rajasthan,Jaipur,302016,2,74,jaipur
27-11-2025,Rajasthan,Jaipur,302026,0,27,jaipur
27-11-2025,Rajasthan,Jaipur,302028,3,13,jaipur
27-11-2025,Rajasthan,Jaipur,303002,1,12,jaipur
27-11-2025,Rajasthan,Jaipur,303005,1,15,jaipur
27-11-2025,Rajasthan,Jaipur,303007,2,8,jaipur
27-11-2025,Rajasthan,Jaipur,303008,1,36,jaipur
27-11-2025,Rajasthan,Jaipur,303009,2,10,jaipur
27-11-2025,Rajasthan,Jaipur,303104,0,7,jaipur
27-11-2025,Rajasthan,Jaipur,303107,1,8,jaipur
27-11-2025,Rajasthan,Jaipur,303120,0,8,jaipur
27-11-2025,Rajasthan,Jaipur,303712,0,15,jaipur
27-11-2025,Rajasthan,Jaipur,303801,2,8,jaipur
27-11-2025,Rajasthan,Jaipur,303804,2,6,jaipur
27-11-2025,Rajasthan,Jaipur,303805,1,11,jaipur
02-12-2025,Rajasthan,Jaipur,302003,4,39,jaipur
02-12-2025,Rajasthan,Jaipur,302005,0,1,jaipur
02-12-2025,Rajasthan,Jaipur,302033,1,35,jaipur
02-12-2025,Rajasthan,Jaipur,303004,0,2,jaipur
02-12-2025,Rajasthan,Jaipur,303105,3,5,jaipur
02-12-2025,Rajasthan,Jaipur,303106,0,8,jaipur
02-12-2025,Rajasthan,Jaipur,303108,2,25,jaipur
02-12-2025,Rajasthan,Jaipur,303120,0,11,jaipur
02-12-2025,Rajasthan,Jaipur,303305,1,11,jaipur
02-12-2025,Rajasthan,Jaipur,303507,0,2,jaipur
02-12-2025,Rajasthan,Jaipur,303704,0,7,jaipur
02-12-2025,Rajasthan,Jaipur,303804,5,6,jaipur
02-12-2025,Rajasthan,Jaipur,303805,3,4,jaipur
02-12-2025,Rajasthan,Jaipur,303807,0,4,jaipur
01-12-2025,Rajasthan,Jaipur,302005,0,1,jaipur
01-12-2025,Rajasthan,Jaipur,302017,5,68,jaipur
01-12-2025,Rajasthan,Jaipur,302018,0,14,jaipur
01-12-2025,Rajasthan,Jaipur,302024,0,3,jaipur
01-12-2025,Rajasthan,Jaipur,303002,0,3,jaipur
01-12-2025,Rajasthan,Jaipur,303005,6,25,jaipur
01-12-2025,Rajasthan,Jaipur,303009,2,12,jaipur
01-12-2025,Rajasthan,Jaipur,303104,1,14,jaipur
01-12-2025,Rajasthan,Jaipur,303106,3,14,jaipur
01-12-2025,Rajasthan,Jaipur,303120,1,13,jaipur
01-12-2025,Rajasthan,Jaipur,303301,1,27,jaipur
01-12-2025,Rajasthan,Jaipur,303712,2,18,jaipur
01-12-2025,Rajasthan,Jaipur,303803,1,5,jaipur
01-12-2025,Rajasthan,Jaipur,303805,1,9,jaipur
28-11-2025,Rajasthan,Jaipur,302013,2,32,jaipur
28-11-2025,Rajasthan,Jaipur,302015,2,18,jaipur
28-11-2025,Rajasthan,Jaipur,302016,6,71,jaipur
28-11-2025,Rajasthan,Jaipur,302020,3,74,jaipur
28-11-2025,Rajasthan,Jaipur,302023,0,6,jaipur
28-11-2025,Rajasthan,Jaipur,302027,3,20,jaipur
28-11-2025,Rajasthan,Jaipur,302032,0,7,jaipur
28-11-2025,Rajasthan,Jaipur,303007,0,16,jaipur
28-11-2025,Rajasthan,Jaipur,303008,3,31,jaipur
28-11-2025,Rajasthan,Jaipur,303012,2,25,jaipur
28-11-2025,Rajasthan,Jaipur,303102,1,11,jaipur
28-11-2025,Rajasthan,Jaipur,303601,0,3,jaipur
28-11-2025,Rajasthan,Jaipur,303702,3,15,jaipur
28-11-2025,Rajasthan,Jaipur,303704,0,8,jaipur
28-11-2025,Rajasthan,Jaipur,303901,1,17,jaipur
28-11-2025,Rajasthan,Jaipur,303904,0,9,jaipur
28-11-2025,Rajasthan,Jaipur,303908,1,9,jaipur
29-11-2025,Rajasthan,Jaipur,302006,2,31,jaipur
29-11-2025,Rajasthan,Jaipur,302022,0,9,jaipur
29-11-2025,Rajasthan,Jaipur,302028,0,9,jaipur
29-11-2025,Rajasthan,Jaipur,302029,5,95,jaipur
29-11-2025,Rajasthan,Jaipur,303002,0,8,jaipur
29-11-2025,Rajasthan,Jaipur,303003,1,3,jaipur
29-11-2025,Rajasthan,Jaipur,303004,0,2,jaipur
29-11-2025,Rajasthan,Jaipur,303006,0,10,jaipur
29-11-2025,Rajasthan,Jaipur,303103,1,15,jaipur
29-11-2025,Rajasthan,Jaipur,303104,2,11,jaipur
29-11-2025,Rajasthan,Jaipur,303105,2,14,jaipur
29-11-2025,Rajasthan,Jaipur,303301,3,20,jaipur
29-11-2025,Rajasthan,Jaipur,303328,2,14,jaipur
29-11-2025,Rajasthan,Jaipur,303348,0,4,jaipur
29-11-2025,Rajasthan,Jaipur,303507,0,1,jaipur
29-11-2025,Rajasthan,Jaipur,303704,0,2,jaipur
29-11-2025,Rajasthan,Jaipur,303706,1,7,jaipur
29-11-2025,Rajasthan,Jaipur,303801,2,9,jaipur
29-11-2025,Rajasthan,Jaipur,303804,0,15,jaipur
29-11-2025,Rajasthan,Jaipur,303806,1,10,jaipur
29-11-2025,Rajasthan,Jaipur,303905,1,11,jaipur
30-11-2025,Rajasthan,Jaipur,302005,0,1,jaipur
30-11-2025,Rajasthan,Jaipur,302015,0,6,jaipur
30-11-2025,Rajasthan,Jaipur,302016,1,14,jaipur
30-11-2025,Rajasthan,Jaipur,302018,0,11,jaipur
30-11-2025,Rajasthan,Jaipur,303006,0,2,jaipur
30-11-2025,Rajasthan,Jaipur,303105,0,2,jaipur
30-11-2025,Rajasthan,Jaipur,303107,0,4,jaipur
30-11-2025,Rajasthan,Jaipur,303120,0,5,jaipur
30-11-2025,Rajasthan,Jaipur,303328,0,6,jaipur
30-11-2025,Rajasthan,Jaipur,303603,0,9,jaipur
30-11-2025,Rajasthan,Jaipur,303901,1,13,jaipur
01-03-2025,Rajasthan,Jaipur,303903,47,647,jaipur
01-03-2025,Rajasthan,Jaipur,303002,32,471,jaipur
01-03-2025,Rajasthan,Jaipur,302016,119,1357,jaipur
